"x","y"
149812.467862,1042409.15191
150894.971214,1042415.28157
200106.881495,1042425.02764
242029.300447,1042429.1068
204056.930535,1042434.14429
198086.60683,1042438.20229
240079.533466,1042440.97325
236188.689637,1042450.56995
180786.147641,1042451.83525
181522.256885,1042455.03554
154195.330229,1042458.18589
152741.577685,1042458.67039
203717.984983,1042459.70961
179066.573943,1042460.5235
198994.813352,1042463.91179
204025.642163,1042465.37888
238276.790938,1042465.42666
159019.517709,1042468.72939
215115.701926,1042480.18989
179124.65937,1042488.81988
227742.003776,1042495.13
236751.04818,1042502.76172
207499.095752,1042503.14496
148319.4597,1042521.90709
137477.11235,1042526.91276
218976.524124,1042555.30449
235396.282754,1042562.00044
212684.833948,1042574.85638
140195.797973,1042591.24537
134452.668765,1042599.07024
206231.990403,1042617.53979
180984.195164,1042623.9994
178541.413212,1042654.91904
137384.451489,1042660.63423
178221.859407,1042666.25036
140804.612964,1042675.98907
238819.919788,1042720.83642
177547.903854,1042734.49557
227635.356239,1042742.7749
137486.557246,1042743.18696
212760.680643,1042769.26559
235654.857915,1042792.84266
202989.166339,1042801.78428
237908.566607,1042806.30387
220541.412048,1042811.05805
137527.045053,1042822.53025
163386.519791,1042828.38915
180875.053736,1042854.85683
181904.062582,1042855.70049
147061.465634,1042856.77354
222964.918443,1042857.40096
194844.254102,1042868.56603
170618.96702,1042881.40093
236035.703389,1042884.58242
135036.065003,1042885.34013
148987.267235,1042886.0435
133602.095031,1042902.33385
141479.61294,1042903.16892
148546.708481,1042909.25181
196958.684593,1042917.8095
238746.573139,1042918.89552
235827.340649,1042922.23017
142695.670973,1042930.38015
242065.876697,1042931.10867
204774.551189,1042934.9441
147006.528936,1042938.55395
147087.666097,1042938.94059
153478.804892,1042945.87034
141187.056693,1042951.15429
142857.984437,1042968.77813
156232.707367,1042970.19921
148119.787073,1042973.21757
143025.819371,1042976.07092
178587.824046,1042993.68786
147258.925153,1043002.24238
142667.350513,1043019.85198
235820.104526,1043023.21819
177656.877691,1043025.75214
150327.938287,1043031.76261
142410.93944,1043037.28436
236887.069713,1043037.8176
205079.161783,1043046.82451
236437.696284,1043047.45445
139391.024938,1043054.8773
147280.513337,1043059.41593
148687.72935,1043065.71651
241840.160711,1043080.18797
197362.283038,1043081.45975
139391.656036,1043081.56418
187474.123901,1043088.98949
141419.259165,1043102.09725
152483.40053,1043121.4371
227987.77414,1043121.82622
146325.497697,1043122.1449
138039.602413,1043135.64539
139749.377298,1043143.44869
135882.629533,1043148.10703
147402.818456,1043150.79658
139399.8706,1043150.92428
236354.060723,1043154.4855
157390.140241,1043154.62461
142640.462817,1043154.79286
142782.319198,1043160.40688
133745.983846,1043163.02885
171173.529454,1043168.32019
171740.182105,1043173.26375
139562.154554,1043173.27509
241698.406061,1043174.12632
134347.31584,1043175.57817
180543.271709,1043182.28719
215595.608839,1043183.61694
148835.426201,1043187.24445
241990.260554,1043192.50035
199302.037228,1043201.46403
177621.392291,1043214.39589
142918.911346,1043216.68941
205266.093782,1043218.53184
158344.704249,1043231.07048
136759.349325,1043233.05994
149651.891958,1043241.38649
142934.774616,1043244.37221
148153.114411,1043249.4098
139185.680112,1043251.2942
241496.735939,1043253.94328
138780.424286,1043260.94976
159915.699632,1043265.91676
177345.071069,1043268.00272
139285.209145,1043277.138
235365.806487,1043277.19338
147398.233123,1043283.12856
139580.966021,1043284.25324
137814.072539,1043285.32864
148273.524451,1043285.85118
144896.014146,1043286.21689
205656.728641,1043286.97839
171494.854278,1043294.71594
203591.834589,1043296.93162
237373.080904,1043303.92377
197093.332197,1043320.24052
142349.095908,1043321.82785
191074.103156,1043323.90753
139359.748563,1043325.35662
137031.308329,1043337.64006
134843.318485,1043337.74482
147863.322635,1043338.55301
205407.692946,1043339.04653
137170.400676,1043344.18096
135938.477886,1043346.00018
220515.291288,1043347.37102
142099.544372,1043349.80783
159828.176005,1043350.18697
236318.214301,1043365.06534
208086.590883,1043365.48924
180163.163783,1043369.68201
229335.171302,1043373.97057
200706.06259,1043378.68491
137410.163383,1043385.13491
237352.83087,1043387.15039
176490.285168,1043390.59881
242052.696758,1043393.46079
220092.803845,1043400.87895
203913.983792,1043401.21634
150086.238634,1043401.75262
147541.451991,1043403.37771
200744.755157,1043413.36184
171958.901976,1043417.02653
204250.679691,1043418.08882
139288.833366,1043420.15002
148789.503459,1043420.44264
199542.754509,1043423.12152
138837.652477,1043423.72661
236094.116125,1043429.17067
146622.63727,1043430.75682
143696.077484,1043435.57704
146334.847229,1043438.72806
139663.740512,1043441.13101
137080.927978,1043441.44053
199267.325373,1043446.57314
177636.98392,1043449.42307
194070.71117,1043449.51992
195231.972019,1043454.06833
241210.167718,1043455.82595
231861.734349,1043461.21317
139838.120802,1043465.3157
199749.487548,1043465.40934
138623.955557,1043467.01743
241349.15302,1043470.09273
180064.616892,1043470.11599
141921.261469,1043470.45688
141248.664881,1043471.17512
148217.605897,1043477.84022
140431.830915,1043484.10782
139177.964375,1043485.13758
238164.626738,1043490.44349
216263.183333,1043493.31209
136391.640402,1043500.35166
139437.233849,1043502.92914
147625.032958,1043504.15943
155086.000576,1043504.46429
141583.481051,1043507.62533
204001.054748,1043508.5812
135252.271232,1043508.78723
151920.017706,1043513.22936
236082.109356,1043517.96042
236656.211077,1043521.04815
147622.710164,1043530.34025
217172.897491,1043533.7872
146513.443905,1043534.65753
141764.988043,1043535.04195
137672.192153,1043540.51422
159467.812681,1043545.0216
221555.336003,1043547.99807
236041.110535,1043549.37983
149226.164362,1043557.751
134193.660146,1043559.14328
141481.452135,1043560.27251
180259.585508,1043560.91984
142086.875969,1043568.00374
134474.823604,1043578.81689
195182.178899,1043584.96999
159058.157707,1043585.79403
148194.680325,1043589.3556
195842.655842,1043592.05748
147733.795231,1043594.00407
149058.410162,1043602.28193
187520.400947,1043604.2406
241625.731436,1043607.857
137911.076363,1043610.32424
147893.828589,1043611.59379
139247.096511,1043612.24191
241990.739579,1043613.48655
203981.11594,1043615.91997
148094.446693,1043620.07368
147712.584832,1043620.50698
139589.159509,1043623.24885
146940.260546,1043628.25613
201334.304095,1043628.45511
234805.157313,1043637.17228
198694.852014,1043642.01687
242162.651747,1043644.65596
149389.969471,1043646.56117
139731.679363,1043650.61199
188644.117134,1043652.2459
135151.143253,1043652.77495
202630.515052,1043653.99976
152339.50944,1043658.49983
138807.256285,1043663.93074
141986.038686,1043668.12586
138697.737602,1043669.91413
239914.241589,1043670.75812
147715.606936,1043671.86881
139838.559932,1043674.14602
149722.450559,1043675.29302
133926.042163,1043680.99929
147999.515922,1043685.20256
148194.33233,1043688.3392
138900.935672,1043695.66472
199935.847189,1043704.67288
211726.234663,1043708.25974
240931.019871,1043709.47798
211996.703563,1043710.39486
148940.28162,1043714.05357
151164.227744,1043714.69028
172167.076872,1043718.71852
160911.91295,1043722.58343
150234.616811,1043723.69901
211956.603664,1043732.06719
203874.788665,1043740.02335
211712.711799,1043748.97448
138717.356977,1043749.27111
150526.848195,1043752.77828
135100.367677,1043756.58761
213360.836842,1043759.57448
211692.501375,1043763.65169
205267.04941,1043766.20402
200947.333584,1043767.20316
139539.473171,1043773.8347
199312.664448,1043774.3095
216523.491172,1043774.71266
216593.079144,1043775.08657
140578.314179,1043779.05757
216448.328977,1043784.08716
148170.246397,1043784.44159
216139.272631,1043784.82511
138932.492678,1043785.83902
138786.762519,1043787.07226
137397.914379,1043790.59551
147946.851704,1043790.75222
212784.660245,1043794.18772
150517.251728,1043795.84056
149390.279709,1043797.64835
139179.751628,1043797.8645
139339.609081,1043799.93371
148315.723351,1043800.51224
148513.271814,1043803.78877
145375.852292,1043805.00337
199605.197883,1043807.83022
139957.573592,1043809.7361
141048.336988,1043811.35645
137141.104757,1043813.27469
143212.226022,1043815.7554
139760.095499,1043818.17315
137305.02331,1043820.10799
139423.018272,1043823.20391
139051.066399,1043825.04516
135045.684977,1043835.00988
139403.002938,1043835.6654
139264.997605,1043839.07196
135290.285801,1043839.61944
139406.096021,1043850.49042
137430.590067,1043854.78332
138772.117712,1043857.61278
216236.2125,1043858.67422
204764.399089,1043861.47404
148126.217439,1043861.57416
137221.253646,1043863.75878
139234.60804,1043866.68995
137379.491838,1043866.89912
199885.552358,1043873.2197
147817.569852,1043876.82956
153686.97086,1043877.37633
158362.767594,1043881.13245
155923.186565,1043883.54775
137326.211262,1043884.33825
139349.823881,1043888.70192
217648.039315,1043894.09583
198968.651332,1043897.29825
138937.554986,1043899.27316
139523.07038,1043905.62283
145256.881506,1043915.36272
138777.635457,1043915.92329
199689.856177,1043923.61573
149741.93112,1043928.99351
139668.269888,1043930.6576
139346.742666,1043943.07153
138947.887046,1043955.80082
197659.495435,1043957.91279
137089.713496,1043970.18299
139046.992459,1043972.70008
196423.897131,1043973.98073
172819.001179,1043977.21431
138354.088534,1043977.37959
135029.782323,1043977.8398
217831.443151,1043982.04622
241670.143907,1043988.01212
156807.686842,1043991.78251
140853.989905,1044004.35723
151057.768066,1044004.60166
138791.697983,1044012.16803
170915.570712,1044015.83733
179859.921982,1044016.45193
139179.855007,1044025.1747
138957.163677,1044025.8354
140744.561585,1044027.17469
158518.554684,1044034.95982
148110.41388,1044043.56948
139918.646518,1044050.5933
234122.174685,1044058.26987
134794.806357,1044060.37327
205767.030698,1044060.43643
157765.018782,1044070.58911
240846.938073,1044074.14235
140596.990724,1044077.13567
145252.255782,1044079.9922
139035.202144,1044080.23403
199934.82882,1044083.14526
204388.956472,1044087.67759
213071.148558,1044089.55885
241280.320968,1044089.93603
134662.0707,1044105.35301
138806.271953,1044109.55958
149344.077911,1044110.65787
199824.928942,1044111.78396
219473.185152,1044116.93914
187956.562772,1044122.52707
158851.720169,1044126.06907
140837.757161,1044138.94243
157554.114019,1044145.16814
144993.906765,1044146.47612
140439.601015,1044152.09443
136973.421156,1044153.12932
158590.63365,1044154.27993
236863.280236,1044154.92425
172930.796281,1044154.94312
241401.825064,1044155.73636
138975.329154,1044156.69568
198218.918899,1044159.92002
155154.390703,1044161.45351
234908.485539,1044165.24824
142416.067552,1044172.50364
134863.059684,1044173.21269
140502.403619,1044180.03233
138828.13971,1044181.3131
145947.299018,1044181.77021
158768.944517,1044183.39451
179552.691525,1044187.42074
145468.081846,1044187.87288
138977.254551,1044189.9049
139594.463533,1044192.70081
139065.646401,1044201.39855
179563.318657,1044204.53926
144916.905449,1044213.43096
148685.696299,1044214.03391
237462.954276,1044218.07617
139873.121522,1044222.62407
159163.08559,1044223.22761
140549.791385,1044223.25729
199962.171479,1044228.06887
139813.154966,1044228.55257
146087.060739,1044228.95481
159935.853339,1044229.89789
236560.348108,1044231.14115
139151.027584,1044239.47839
151570.642353,1044251.13522
199682.865771,1044254.11702
138833.481061,1044261.20834
240774.771104,1044269.95875
217979.96296,1044278.27819
146003.857292,1044279.31875
225933.752533,1044279.70293
150925.532993,1044284.13881
180508.58004,1044284.81555
171269.814346,1044285.67087
140138.934047,1044294.21001
137111.905281,1044299.76317
158721.980767,1044299.99749
146061.237427,1044317.39046
139513.984123,1044322.74181
134706.836049,1044327.11464
223835.766879,1044338.9239
200062.059,1044340.70578
212133.537705,1044342.98186
134597.114796,1044344.33714
139118.923153,1044351.64736
138992.083936,1044358.73677
138840.752375,1044388.0983
209752.186544,1044392.28646
195230.33379,1044401.34887
202272.986908,1044420.9946
200032.160798,1044421.68663
144583.211958,1044424.45209
241442.341994,1044428.01279
158807.18978,1044434.20864
145378.79759,1044438.91358
144687.316996,1044443.76126
159060.206647,1044448.1337
181487.731372,1044453.63423
139372.332761,1044464.7362
155368.528595,1044470.79763
184768.500781,1044477.38796
196923.125355,1044488.2944
176747.734768,1044492.77174
146237.732253,1044492.79846
151689.890298,1044495.0683
199595.543575,1044496.00433
140265.262027,1044497.51644
200141.141824,1044497.78641
178757.764553,1044498.53577
134504.344846,1044500.74431
134721.909689,1044515.02862
145559.516141,1044518.74422
152158.547647,1044523.75492
240344.797196,1044530.40667
153796.199358,1044533.90839
142968.665641,1044535.87782
179570.086326,1044536.66072
199612.256367,1044538.26468
176782.624289,1044542.15113
217873.924431,1044542.48744
198151.755552,1044545.88017
144872.329207,1044547.9276
134651.153657,1044562.42229
235445.613381,1044562.51913
138471.665324,1044566.50154
138598.28712,1044574.00126
138836.807868,1044574.32458
139943.055529,1044577.92651
228202.749386,1044579.45807
139000.537322,1044582.71236
200117.881243,1044585.46957
144627.024568,1044595.52108
139129.974598,1044611.47098
147103.375798,1044614.34059
158088.90791,1044615.46033
139836.571773,1044621.19216
145700.701946,1044622.35574
240576.253603,1044624.14789
145683.805374,1044625.59523
217653.251447,1044630.44422
206536.103389,1044636.20658
142128.66511,1044644.51679
160819.795114,1044645.44826
217772.467864,1044648.36111
145023.730285,1044658.51137
134959.931685,1044659.35004
217566.086065,1044672.40181
139226.351666,1044680.00132
134861.455222,1044683.30719
212989.209188,1044693.35072
240973.108808,1044694.57821
148011.229132,1044696.12207
196011.467914,1044699.78731
139503.208525,1044700.94983
134757.694099,1044702.6495
155731.20551,1044717.70517
152614.685513,1044718.29442
147805.189421,1044720.93833
200110.144035,1044721.59824
160808.179087,1044722.08861
134661.399882,1044724.58005
139938.281635,1044732.84199
197272.225641,1044745.45071
200197.84995,1044746.53848
172339.694026,1044749.78828
227411.886096,1044754.98305
145817.086773,1044763.58011
161447.468716,1044772.54811
200246.158782,1044776.77168
241023.346019,1044786.5233
217454.166338,1044789.08653
221304.638093,1044800.43987
217639.73836,1044814.86689
200013.31131,1044816.88042
241095.370049,1044817.62817
199875.26246,1044819.81376
241216.68632,1044820.31331
162637.059118,1044823.76904
187261.338582,1044823.83201
201240.641774,1044827.16468
205746.331236,1044832.06993
156753.736041,1044842.50482
207368.392592,1044849.91859
200161.431065,1044860.69179
241636.435435,1044862.22291
134570.887923,1044870.5659
151365.397849,1044879.81042
135648.615077,1044886.85096
160084.507449,1044893.26038
135391.445259,1044900.24069
240752.661123,1044915.80282
198874.461419,1044917.84883
200116.573746,1044918.41213
135277.603432,1044929.67008
202000.811511,1044940.47887
134761.101233,1044948.98258
212038.812453,1044954.77121
233824.381606,1044961.10831
217490.169933,1044962.17704
139362.532932,1044980.98492
201580.331855,1044983.00863
139598.818185,1044988.78846
200018.628385,1044990.08916
200104.760052,1044993.01455
204622.738228,1045003.54078
199411.486137,1045014.04032
179163.808365,1045015.26589
179258.317552,1045023.80472
212551.358898,1045059.33146
199993.203917,1045062.75326
139367.417691,1045064.35019
212596.046086,1045081.43112
134711.362987,1045082.75243
179340.4388,1045106.8201
232521.628568,1045127.04889
241047.540777,1045127.8962
197307.362891,1045136.16254
179260.657976,1045138.7185
143009.812321,1045140.00231
134642.10075,1045143.77845
217255.2653,1045143.93359
218067.611285,1045153.54537
199931.242666,1045158.86132
198104.23396,1045162.54853
180563.276606,1045162.9131
238068.153706,1045185.33398
196333.961038,1045186.62809
180683.810116,1045202.42395
142880.725405,1045208.35981
186661.19126,1045209.18411
214711.184316,1045215.62648
144286.550106,1045217.40271
187818.303856,1045236.95053
200057.765492,1045239.25512
199127.214511,1045250.87196
146142.000922,1045253.88253
222860.950122,1045257.94093
180744.874749,1045258.06098
179592.966772,1045258.76457
199755.688019,1045260.60301
240756.838912,1045265.41617
212056.01787,1045266.31475
209081.639026,1045268.70821
152099.197683,1045268.71871
139793.501877,1045268.99269
199916.182517,1045276.71443
197171.862306,1045291.40707
200526.305665,1045312.95085
239520.507585,1045339.24436
139434.989226,1045345.1376
134643.355642,1045350.92052
212345.646736,1045355.93511
216980.233315,1045368.58314
139990.108634,1045375.16207
241875.486381,1045384.5841
197012.193815,1045384.61559
201749.66888,1045385.43517
209155.026849,1045406.36905
197170.117188,1045414.31741
187454.051548,1045420.75366
234435.564874,1045445.38187
197071.634986,1045452.94546
197641.669587,1045457.44938
139346.09803,1045479.96123
192271.082194,1045498.96377
166139.826102,1045502.01173
220838.704423,1045508.27533
217256.488309,1045511.02447
216821.659435,1045555.4232
155232.45072,1045583.2249
241017.568481,1045585.76845
147127.810779,1045593.19348
139469.928497,1045596.26676
197214.061747,1045597.21408
201502.517866,1045608.87403
139406.188592,1045612.00995
232003.234769,1045613.32347
199989.793496,1045616.9868
141124.9789,1045617.1426
196642.874202,1045620.28883
214635.319425,1045646.30935
187922.875741,1045660.43863
139292.611502,1045663.74542
200970.834907,1045665.06662
223837.042964,1045667.9446
147500.415787,1045675.3007
211901.032792,1045679.2833
219496.736322,1045681.45428
145765.633369,1045693.46166
199874.525694,1045693.83784
228267.761871,1045711.19622
221845.143747,1045714.06062
176551.265997,1045728.68314
199402.137391,1045729.07671
198867.643898,1045734.10192
201424.970707,1045747.04372
198586.482481,1045747.24922
176490.539033,1045748.31461
180413.690819,1045767.49459
134659.884553,1045794.82429
212075.58093,1045795.78797
229506.147681,1045802.10793
151497.192071,1045805.95365
195747.742947,1045816.84798
201115.831624,1045826.04885
215256.830691,1045861.51206
224306.167915,1045885.10008
232559.977016,1045885.56297
157225.479365,1045886.48777
198558.159489,1045889.13845
176113.030905,1045892.99991
213225.009967,1045897.85331
197775.223769,1045902.63531
198503.517761,1045905.058
224070.212795,1045925.17098
220386.708602,1045936.75813
214975.809385,1045953.60941
212624.764591,1045984.19584
198332.331304,1045992.77712
198318.882037,1045999.77766
143456.843498,1045999.96164
224205.078385,1046008.57752
221292.276555,1046008.79072
203146.286259,1046018.34159
148512.493071,1046025.81344
140211.97423,1046053.81256
197172.669736,1046056.49047
224424.334578,1046069.30985
142724.89992,1046081.34387
212586.621179,1046096.31459
149316.826697,1046099.42565
199912.927831,1046101.24932
224072.236351,1046107.47506
213458.523031,1046118.47444
155707.631242,1046123.59935
137517.362831,1046125.21299
197713.447441,1046142.83474
147461.720104,1046159.93745
180073.915285,1046160.81648
224173.242421,1046162.17272
143693.207774,1046176.52306
157313.047858,1046186.89088
144032.459758,1046203.04837
195721.281281,1046204.43025
157384.477496,1046205.25733
143439.592076,1046214.86079
234428.777388,1046226.49529
138931.422693,1046239.26861
235420.989499,1046252.36793
240148.001353,1046253.86277
234124.94689,1046255.07665
135098.832821,1046273.11367
161302.191013,1046276.91501
195669.049786,1046282.51436
214706.362929,1046282.87502
200450.715741,1046289.95525
198122.861682,1046298.05459
237743.893923,1046298.21502
211849.935122,1046303.12081
149604.579457,1046324.77717
199718.79859,1046332.38257
214916.206981,1046341.3682
200020.070221,1046348.58112
145693.423129,1046350.8067
204457.980024,1046352.33504
216774.909741,1046367.34449
186613.154391,1046374.21674
198407.861333,1046386.72006
216679.760809,1046396.70604
155616.379228,1046399.39292
230806.473145,1046402.80642
205820.118316,1046407.01521
160303.117386,1046414.66917
199041.098089,1046415.55827
144622.834214,1046417.81876
199764.230859,1046429.45746
143918.304983,1046440.39745
136287.710769,1046443.15676
135923.243992,1046448.27981
182071.266412,1046449.66841
191376.107403,1046455.44675
224632.656072,1046469.16436
211489.821452,1046472.06432
143612.251393,1046475.8366
156864.522898,1046490.32092
139090.917124,1046496.43081
209357.629208,1046506.64527
234501.253044,1046512.75791
198151.975838,1046523.20712
218143.155618,1046525.65283
156275.881783,1046530.42187
143499.364344,1046540.85779
214450.116999,1046550.18578
201547.55594,1046582.71858
233823.67565,1046587.76523
212313.741455,1046596.78547
200556.705881,1046604.44488
219848.163346,1046610.76199
200838.073061,1046615.32104
197553.95409,1046620.34019
142088.007662,1046623.92603
135473.600783,1046625.5263
180256.267948,1046633.67605
144611.610404,1046634.18867
199723.899137,1046635.45839
228275.858263,1046636.17576
219656.877712,1046642.17571
153620.632755,1046656.25694
140453.106324,1046665.26433
200719.241654,1046668.80405
213602.688395,1046670.49166
220469.08758,1046676.58156
210725.31085,1046699.29899
147197.603589,1046708.41871
212188.325614,1046712.42336
179620.209708,1046717.88857
223631.103408,1046718.56079
219790.857553,1046737.13291
197549.305634,1046748.04004
189397.968189,1046754.24634
241556.03893,1046757.68622
198595.799677,1046764.40126
215309.802909,1046798.41911
232208.067378,1046799.18562
211096.246151,1046808.19677
187767.028225,1046826.10705
212730.823064,1046843.36704
157228.467608,1046845.90402
200649.347414,1046845.96047
234599.702335,1046852.93748
182220.460455,1046863.43396
143107.212979,1046864.37272
216496.179441,1046876.12784
157704.710148,1046884.01435
144737.281503,1046887.44318
217322.42187,1046892.54999
230689.388926,1046926.11448
163249.576411,1046950.06491
208313.488277,1046955.62909
135542.323454,1047015.12535
187693.949576,1047026.41252
144369.78924,1047051.03839
199300.105412,1047051.2088
143279.914751,1047051.60018
157649.605654,1047051.83356
213477.666747,1047071.52258
207783.669914,1047098.69195
141838.37661,1047099.79645
238767.859842,1047102.92958
179922.052145,1047110.84454
236257.507584,1047114.63138
156328.893556,1047149.1411
238952.116839,1047168.89109
216248.644296,1047191.22139
140461.271949,1047194.9902
139537.562473,1047205.3791
198241.748223,1047218.90327
135076.540587,1047224.71487
196063.820698,1047224.93307
199593.624368,1047230.0192
200300.716029,1047231.22567
210382.886067,1047247.42166
157042.022,1047249.33466
224433.030287,1047259.71026
213213.229711,1047270.49871
144601.209085,1047279.93416
225920.012337,1047287.58962
144307.839661,1047294.16459
240106.214095,1047310.24614
213544.844819,1047325.39617
181693.257125,1047334.32565
218116.494061,1047338.62237
188349.778289,1047349.56847
159080.618302,1047358.99
155905.629199,1047359.53755
210074.329158,1047361.33106
201643.741637,1047373.47396
176479.421743,1047376.2834
200122.364751,1047382.30288
233168.643799,1047399.39819
222477.6427,1047440.14801
208274.551459,1047447.35681
150475.742176,1047447.43351
233654.346282,1047462.62426
217555.777377,1047464.58374
220113.229533,1047468.16513
238485.726086,1047484.63162
216627.468956,1047484.9548
213850.640274,1047486.11252
240879.495222,1047516.90615
210739.236552,1047521.14516
228176.07375,1047533.70556
135841.0331,1047541.47036
159989.501168,1047555.99588
241129.916474,1047557.8462
206832.675116,1047558.67799
218878.563041,1047567.51846
241026.158047,1047571.11907
194469.307663,1047578.10982
186218.869198,1047580.15087
194619.298501,1047581.28171
194315.773135,1047588.80492
138200.426546,1047606.71515
191192.834256,1047606.71595
241875.328156,1047613.15602
206882.572934,1047654.32285
176443.903969,1047657.94611
140543.360849,1047669.1869
240953.719806,1047672.83341
217324.996354,1047701.38398
218514.450292,1047707.87358
180427.639449,1047710.00475
152206.63016,1047714.43886
233501.353278,1047718.73188
161752.634075,1047721.30814
174211.704763,1047727.53729
239052.472066,1047728.52567
217814.379794,1047742.00552
143211.621667,1047754.43182
178698.936299,1047775.2515
209696.392649,1047812.18137
225447.376375,1047823.30321
152101.95422,1047827.35147
233699.286482,1047842.58138
238589.328492,1047844.70672
193692.999478,1047866.77257
240727.096252,1047870.64172
194006.344552,1047871.6611
135998.910512,1047879.4858
177432.365057,1047895.02164
240959.558093,1047908.24581
138420.469597,1047923.71197
225334.417274,1047935.74206
241770.601059,1047943.67704
227723.866506,1047951.30048
198806.606011,1047951.83524
210324.012837,1047975.5596
206284.885176,1047980.85747
230623.067552,1048009.05601
220674.984619,1048021.11544
203505.547241,1048026.25801
241834.417174,1048034.02267
147557.119644,1048040.28689
136298.439505,1048047.02046
206118.071743,1048080.02405
138233.146358,1048080.46405
159954.268708,1048083.13963
209115.916915,1048093.46935
206323.558533,1048102.75727
141163.563894,1048103.67923
232766.649807,1048103.94983
236431.000329,1048107.25609
216680.868152,1048135.28296
241877.156732,1048138.58176
240960.988974,1048142.98998
214393.458946,1048151.86582
233499.044418,1048189.67177
136510.739027,1048192.51951
225219.545965,1048193.57143
230885.468948,1048197.7734
184211.795993,1048225.59688
203530.737705,1048225.8707
191120.882066,1048225.87232
206449.719936,1048228.44749
190854.714519,1048232.607
224704.880272,1048233.62373
203498.109526,1048239.90912
206412.95711,1048240.00605
239197.308336,1048244.65455
203466.753303,1048244.95296
241845.620112,1048253.27768
240374.544795,1048265.9806
207780.372942,1048267.8716
136637.746269,1048294.14632
233558.871849,1048303.62977
201676.23552,1048309.75542
233904.633243,1048323.04532
241884.494151,1048328.81217
206125.83457,1048330.05853
142185.427372,1048330.3503
230483.038088,1048331.79412
190569.369639,1048334.81287
206152.609213,1048337.11361
238603.499607,1048356.68885
234293.157134,1048377.39026
229792.816928,1048380.73795
190780.092871,1048383.22166
211114.810948,1048386.87296
135623.839866,1048391.57852
199557.534333,1048410.95301
191552.204478,1048411.90113
217275.818811,1048416.42742
233837.508791,1048429.18131
203510.449109,1048437.41653
194085.969607,1048450.03619
214929.995698,1048455.2166
190528.061397,1048460.93718
190030.774985,1048469.1684
188383.760445,1048472.17933
139479.717086,1048474.01299
230577.620578,1048482.85517
207944.065471,1048490.04214
203597.64735,1048496.1758
231481.936431,1048506.77446
237811.246639,1048513.59479
240876.44492,1048517.0461
198155.128019,1048532.84497
216111.03017,1048570.06265
215243.549007,1048577.6337
207570.700686,1048578.04576
203460.328876,1048578.79608
203532.342731,1048579.75676
197357.39114,1048579.92657
190009.574921,1048581.33144
188272.823193,1048583.79154
135590.592464,1048598.03122
191276.607211,1048599.6316
161107.27534,1048603.79793
146404.574396,1048608.24346
215673.666288,1048622.31891
188519.236036,1048624.61575
188851.376506,1048631.49297
215613.806,1048632.36109
137903.660881,1048634.25204
215191.823656,1048637.57112
222264.640089,1048640.04268
195903.648954,1048640.24909
215779.681304,1048643.53796
215440.80181,1048645.93485
215008.880338,1048649.43023
188667.961253,1048650.54951
190285.470023,1048651.08173
230115.388893,1048660.97594
211681.74147,1048674.24379
206112.518903,1048683.93308
194277.016317,1048685.88477
160208.759085,1048690.80282
203505.836862,1048691.4051
148739.384728,1048691.99298
135408.547401,1048692.55334
189144.29806,1048701.18304
230844.445345,1048718.64392
188770.774305,1048733.62281
207344.441394,1048742.72312
195357.429528,1048766.54331
236694.195184,1048769.19022
214035.990101,1048777.25294
197724.117177,1048792.52725
136279.528739,1048794.67976
189423.259122,1048810.6326
206229.195576,1048814.07316
195257.474708,1048815.59675
208551.285682,1048822.88853
215803.58766,1048826.77677
192384.92904,1048826.92357
189717.790946,1048835.61121
234284.454924,1048835.62161
212324.295931,1048844.53881
179430.806217,1048857.70396
207815.465445,1048860.61352
214724.859104,1048861.53844
227343.809493,1048863.82087
193122.493021,1048873.08698
188872.464074,1048906.86292
136352.105873,1048917.40307
215511.189224,1048932.501
136244.813282,1048951.34377
139968.536015,1048951.93977
188806.998905,1048953.92527
224847.51015,1048958.20449
224112.84685,1048959.22138
178177.829028,1048964.85715
232012.040887,1048965.24016
189096.182603,1048969.31129
156267.395808,1048974.00847
220144.860021,1048983.69403
135843.777078,1048995.24318
137400.862152,1048995.30181
189199.904107,1048996.52739
141084.999783,1048997.40898
157731.456076,1049006.60341
136287.666913,1049031.58337
205312.278209,1049036.68358
238003.755373,1049046.2564
189302.110166,1049047.02469
188582.042536,1049048.34819
153191.80575,1049049.85523
162020.871538,1049052.14894
215822.963016,1049072.00234
215914.391947,1049074.29273
139160.397824,1049078.81467
222196.899379,1049084.72426
136221.975909,1049089.90336
189149.564618,1049095.44649
188997.750308,1049096.9047
136490.924718,1049100.35394
189663.157603,1049101.7563
189368.008782,1049107.9679
214558.992208,1049108.24856
205164.509311,1049110.43946
215708.147087,1049115.09587
135741.630032,1049125.0019
138791.579051,1049128.61672
136046.748207,1049132.21084
231013.631204,1049134.03873
189206.650995,1049148.74727
215177.609723,1049160.26791
189309.909213,1049160.65795
213969.452341,1049168.78458
138199.804938,1049169.96873
137906.349355,1049177.2082
189434.088641,1049178.73093
230257.781835,1049185.35043
213351.852432,1049190.49862
208007.906678,1049207.72347
188972.882508,1049208.46806
206381.878556,1049211.62038
189496.444301,1049224.53552
149521.923281,1049227.10034
225259.030686,1049246.22091
186706.897867,1049251.62159
175596.028733,1049252.92866
216806.334249,1049268.18276
135706.345422,1049277.40396
232622.759802,1049294.50282
205115.799118,1049296.84511
189320.054385,1049298.81478
175367.929542,1049301.20301
